video_id	sentence_id	text	label	start	end	speaker
N3GKs_bOIEU	N3GKs_bOIEU_1_29	do you think is grammar necessary or not	1	288.97	294.362	1
N3GKs_bOIEU	N3GKs_bOIEU_1_30	do because the question you look for	1	302.095	306.819	0
N3GKs_bOIEU	N3GKs_bOIEU_1_31	necessary because they don't know all this yeah but	1	311.575	316.107	1
N3GKs_bOIEU	N3GKs_bOIEU_1_32	it doesn't matter what do you think	1	318.021	321.404	1
N3GKs_bOIEU	N3GKs_bOIEU_1_33	them to we go through a little bit of grammar but you can learn that by listening and picking it up	1	342.249	350.184	0
N3GKs_bOIEU	N3GKs_bOIEU_1_34	best method i guess and while you're listening or when we were a child we learn our language wireless and what imitating them	1	355.091	367.383	1
N3GKs_bOIEU	N3GKs_bOIEU_1_35	yeah that's the whole idea of the method and i think it's quite good yeah	1	368.839	374.272	0
N3GKs_bOIEU	N3GKs_bOIEU_1_36	non native speaker so it was me when i was when i started learning so i learned first grammar and i learned speaking and while i was learning i was you know and lots of native speakers as well movies dishes	1	381.628	404.28	1
N3GKs_bOIEU	N3GKs_bOIEU_1_37	how do you teach your classes	1	410.509	411.932	0
N3GKs_bOIEU	N3GKs_bOIEU_1_38	just a little bit and then most in part i focus on that so conversation about topic about you know what things that kind of yeah	1	419.536	432.363	1
N3GKs_bOIEU	N3GKs_bOIEU_1_39	matter if your student is not going to understand the method you're teaching then you have to change	1	461.434	467.844	1
N3GKs_bOIEU	N3GKs_bOIEU_1_40	speak their language a little bit as well	1	475.257	477.219	0
N3GKs_bOIEU	N3GKs_bOIEU_1_41	language while i'm teaching i do teach uh so i use mostly english	1	481.799	486.642	1
N3GKs_bOIEU	N3GKs_bOIEU_1_42	people often say that because uh-huh	1	489.141	491.862	0
N3GKs_bOIEU	N3GKs_bOIEU_1_43	leave your language then you need to use that language exactly and you have to think about that language as well	1	494.809	503.469	1
N3GKs_bOIEU	N3GKs_bOIEU_1_44	don't know if it's a bad connection	1	512.36	513.842	0
N3GKs_bOIEU	N3GKs_bOIEU_1_45	can you still exactly i can't still i can see you because you know it's totally dark i can see myself here but i'm not able to see you	1	514.522	524.894	1
N3GKs_bOIEU	N3GKs_bOIEU_1_46	it must be a bad connection	1	525.675	527.097	0
N3GKs_bOIEU	N3GKs_bOIEU_1_47	boring day here so i'm not feeling good as well my throat is pain my voice is also hard	1	532.45	540.788	1
N3GKs_bOIEU	N3GKs_bOIEU_1_48	and are you teaching lessons online with the students yes	1	542.19	547.416	0
N3GKs_bOIEU	N3GKs_bOIEU_1_49	my institute or maybe i will give online classes	1	563.54	566.564	1
N3GKs_bOIEU	N3GKs_bOIEU_1_50	online do you like doing it	1	570.926	572.775	0
N3GKs_bOIEU	N3GKs_bOIEU_1_51	you're talking about the offline and online definitely recommend offline is the really best	1	579.347	585.498	1
N3GKs_bOIEU	N3GKs_bOIEU_1_52	would you prefer in person	1	587.723	589.407	0
N3GKs_bOIEU	N3GKs_bOIEU_1_53	person you can learn more in what you can teach them you can make them understand but online you have to it's kind of you cannot give them proper time so it's kind of your time is running and you're just making them understand you don't have notebook and you don't have hands so you cannot make them understand you cannot tell them personally so this is the thing you have to do by this way offline is really quite easy so you can tell them you can tell them just stay by me and just focus on that	1	595.53	633.418	1
N3GKs_bOIEU	N3GKs_bOIEU_1_54	maybe teenagers they might find it more difficult to focus right online	1	635.949	640.493	0
N3GKs_bOIEU	N3GKs_bOIEU_1_55	do you prefer online or offline	1	645.62	647.525	1
N3GKs_bOIEU	N3GKs_bOIEU_1_56	the classroom obviously you're with them and you can help them but i think online is really handy too i think it's good that we have the option too	1	660.884	671.528	0
N3GKs_bOIEU	N3GKs_bOIEU_1_57	or in a bunch in a group	1	678.693	680.655	1
N3GKs_bOIEU	N3GKs_bOIEU_1_58	feel very comfortable with them in one-to-one in a bunch in a group so i don't feel comfortable because then in a bunch or in a group you have to focus on everybody you know one time	1	700.509	714.123	1
N3GKs_bOIEU	N3GKs_bOIEU_1_59	what you have in your mind you have to follow there	1	732.209	735.034	1
N3GKs_bOIEU	N3GKs_bOIEU_1_60	just like a nightmare it was really difficult	1	754.033	757.559	0
N3GKs_bOIEU	N3GKs_bOIEU_1_61	you know they don't listen if you're teaching them they're just playing there with their toys they don't care because their mind is totally you know it's kind of fun type they just want to be fun every time so it's quite hard to teach them	1	764.544	780.56	1
N3GKs_bOIEU	N3GKs_bOIEU_1_62	agree i definitely prefer teaching adults and one to ones if possible how do you feel about group classes with adults	1	782.564	790.533	0
N3GKs_bOIEU	N3GKs_bOIEU_1_63	just make them understand once or twice maximum then you can tell them you can feel comfortable because you can be friendly with them but with kids you can be friendly	1	804.734	816.606	1
N3GKs_bOIEU	N3GKs_bOIEU_1_64	yeah i agree i agree i think adults are definitely the better option if possible are you teaching just adults online or are you also teaching the teenagers	1	822.561	834.915	0
N3GKs_bOIEU	N3GKs_bOIEU_1_65	but i'm planning to teach	1	838.843	840.246	1
N3GKs_bOIEU	N3GKs_bOIEU_1_66	good that we're able to move from home because a lot of people aren't able to	1	844.829	848.333	0
N3GKs_bOIEU	N3GKs_bOIEU_1_67	teacher then you need to focus on everybody whether it's kids or teenagers or adults you have to focus you have to teach them then you are going to be upgraded	1	854.958	866.926	1
N3GKs_bOIEU	N3GKs_bOIEU_1_68	know how to handle all of them	1	868.169	869.493	0
N3GKs_bOIEU	N3GKs_bOIEU_1_69	six seconds so it was really nice	1	877.611	879.754	1
N3GKs_bOIEU	N3GKs_bOIEU_1_70	you well have a good day and stay safe thanks bye bye bye	1	884.065	891.39	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_0	hello oh hello hi how are you doing	1	2.096	4.602	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_1	doing great are you carolyn	1	7.529	10.546	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_2	yes exactly good pronunciation and your name your name is david	1	11.507	16.455	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_3	yes i'm david nice to meet you	1	17.458	19.261	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_4	to meet you too where do you live david	1	20.363	22.887	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_5	you where do you live	1	26.636	27.477	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_6	in morocco do you know morocco	1	28.998	30.98	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_7	is in africa right it's like at the corner like the left side of corner right	1	32.901	38.624	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_8	i'm originally i'm from seattle washington so you're from seattle washington but you're moved to morocco	1	43.946	50.795	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_9	like is there any specific reason why you moved to morocco	1	51.815	54.986	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_10	and i'm an english teacher my job begins in october i will teach english classes to moroccans	1	79.227	87.099	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_11	english and your husband teach german in morocco	1	89.53	94.003	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_12	the way like is german quite famous in morocco because you know i mean i've never heard that germany is very famous there so i'm wondering is it	1	97.877	106.163	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_13	as they used to so in germany that means that there's not a lot of caregivers do you know the word did the job caregiver caregiver uh	1	124.154	134.402	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_14	sure like uh what what does that do	1	136.889	140.755	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_15	know nursing homes like retirement homes	1	142.117	144.18	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_16	like take caring of old people right	1	146.717	149.02	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_17	people that are going to korea and japan and in germany it's like moroccans and tunisians north africans who are learning german to go work in germany	1	184.603	194.922	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_18	presentation in english class about population crisis i mean because since there are no young since there aren't a lot of young people that's why they're learning german to go abroad to be a caregiver	1	213.709	228.047	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_19	one wants to live in the small villages and do those kinds of jobs now countries are like korea japan germany not america so much but especially like the northern european and east asian countries are like what do we do we have so many old people you know	1	252.854	273.681	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_20	no korean here in korea like you know all the people who lives here will be you know like foreigner like from out of country or i'm outside of korea right so yeah	1	283.322	294.182	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_21	have you seen this word before	1	300.803	302.044	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_22	i've never seen this word before what does that mean	1	302.725	304.707	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_23	are kind of the same like in japan and korea there's like everyone is like ethnically japanese or ethnically korean ethnically chinese like that you know whereas like in america were not homogeneous at all there's people from all over the world who moved to america you know what i mean	1	325.111	347.473	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_24	details like using yeah so	1	352.541	354.704	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_25	of foreigners who live in korea or not so many	1	362.224	364.61	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_26	of foreigner or i'm not really sure but you know i don't think there's a law whenever i go outside i only see korean no foreigner i rarely see them yeah yeah	1	368.485	379.535	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_27	in have you ever been to america	1	380.938	382.54	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_28	actually never been to america	1	384.202	385.624	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_29	i'm sure and television shows	1	387.709	389.435	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_30	american movies and the american shows i've seen america through youtube and movies i know i see that and do all americans look the same	1	391.742	401.263	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_31	is there like one kind of american	1	401.934	403.599	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_32	different right i guess they're all different you know no one	1	408.348	410.912	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_33	it like all one ethnicity like all white people	1	411.433	414.297	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_34	people in one city no in the whole country in america is there is also black people right	1	416.299	424.571	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_35	even white people too are they all just visiting america to work for a year or two or they've been there for generations do you think	1	433.965	444.357	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_36	know i'm not really sure like you know some people are visiting or some people are living i don't know	1	447.589	452.665	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_37	from china moved to america	1	457.538	459.623	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_38	their ethnicity is chinese but they've been in america for a very long time right they're american i mean if they're living in america that's they're american that's right so that's the difference between places like korea you don't have that you don't have someone who is from like india and it like a bunch of people from india or from africa or from countries in europe that have gone to korea and made korea their home for a long long time right not so many	1	464.57	498.674	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_39	here like you know i can see a lot of them yeah	1	500.338	503.226	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_40	happened as much so like in korea and like japan also right i mean have you been to japan	1	510.498	518.441	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_41	i actually never been to japan before yes i mean i have	1	520.009	523.879	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_42	you seen it on tv or watched japanese youtubers or	1	526.527	531.483	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_43	i guess they're also there aren't a lot of you know foreigner from another country right like korea	1	535.856	542.717	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_44	so we're not homogenous you are	1	544.52	546.825	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_45	of homo is hetero and so heterogeneous	1	562.076	566.206	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_46	is the opposite of homo	1	569.167	571.313	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_47	like yes sorry keep going	1	579.627	582.351	0
NAvSFS_J6ZM	NAvSFS_J6ZM_1_48	said some researchers think that in seven hundred years there won't be any more korean like just korean people it'll be a mix of all different kinds of people so you'll go from the homogeneous society to a heterogeneous society maybe because you have no because you have to right	1	590.884	610.57	1
NAvSFS_J6ZM	NAvSFS_J6ZM_1_49	right i mean they can make a law about it because we're a democracy country am i saying right so and you know if we make a law like you must have a baby like at least two baby then you know that is not democracy right that's like it's kind of like you know china north korea right so yeah	1	637.44	657.613	0
NRyTMMKATwY	NRyTMMKATwY_1_0	they're so unhappy with their career their job but they make good money so they just keep working a job that they hate because they make money right	1	4.452	15.463	0
NRyTMMKATwY	NRyTMMKATwY_1_1	i'm sarah nice to meet you	1	26.272	28.074	0
NRyTMMKATwY	NRyTMMKATwY_1_2	east in a country called iraq	1	35.777	37.699	1
NRyTMMKATwY	NRyTMMKATwY_1_3	the name of your city	1	40.882	42.064	0
NRyTMMKATwY	NRyTMMKATwY_1_4	baghdad okay that's the only city i know	1	45.734	49.6	0
NRyTMMKATwY	NRyTMMKATwY_1_5	iraq it's famous yeah cool	1	53.799	57.108	1
NRyTMMKATwY	NRyTMMKATwY_1_6	is our first time meeting so can you tell me about yourself	1	59.473	63.164	0
NRyTMMKATwY	NRyTMMKATwY_1_7	pronunciation you impressed me when you said ahmed american pronounced my name perfectly that's one point for you excuse me yeah yeah	1	76.304	93.482	1
NRyTMMKATwY	NRyTMMKATwY_1_8	a small cough go ahead	1	94.983	98.446	0
NRyTMMKATwY	NRyTMMKATwY_1_9	yeah just like when in the movies when the actor try start like coughing um like the arab translators you know they translate these cups like clearing throat clearing throat clearing	1	99.692	118.348	1
NRyTMMKATwY	NRyTMMKATwY_1_10	know that old translator used to do that	1	124.157	126.559	1
NRyTMMKATwY	NRyTMMKATwY_1_11	i know what they do	1	131.813	133.42	1
NRyTMMKATwY	NRyTMMKATwY_1_12	the laptops and computers i deal with cell phones with laptops also i have i work with networks i i'm the provider internet provider in my neighborhood here and i provide the internet to my clients i have regular clients i have a bachelor's degree in english literature uh uh i got this degree uh actually twelve years ago nice but you know actually i didn't work with english as a teacher i mean i'm qualified to teach english but i don't know i feel that no i will postpone like my degree i will work with uh with technology because uh twelve years ago um you know it was like a revolution about cell phones and laptops and while i was earning um i was making a good money from this technology but to be honest nowadays my business is slowing down and i i backed again to to english i said english i'm gonna i'm gonna like improve my english and then maybe i will start teaching english in my neighborhood	1	152.791	245.722	1
NRyTMMKATwY	NRyTMMKATwY_1_13	local school in your neighborhood	1	250.715	253.839	0
NRyTMMKATwY	NRyTMMKATwY_1_14	to teach in your neighborhood	1	259.454	260.176	0
NRyTMMKATwY	NRyTMMKATwY_1_15	private classes go ahead you know um like i know how to read in english i've got like skills in english but you know as a teacher or a tutor i have to improve these skills you know uh to deliver the the right information to the students and you know the students uh you know they have like different levels the smart some people they don't smart they they are not smart enough to understand so i have to play around these tricks you know as a teacher	1	335.263	383.903	1
NRyTMMKATwY	NRyTMMKATwY_1_16	you have to figure that part out but also you can make sometimes depending i don't know about in iraq but in most places you can make better money if you do private tutoring one-on-one sessions instead of teaching a classroom full of kids in a public school for example usually public public school systems don't pay as well as private tutoring so not only is it a lot more engaging because it's one on one but you usually get paid more and you can actually see the progress that you're making you're not in charge of twenty twenty people when you have one person you get to enjoy their progress with them and be their support system and build a connection to them	1	398.552	454.044	0
NRyTMMKATwY	NRyTMMKATwY_1_17	because i work for- sorry can you open up my curtains	1	510.179	514.244	0
NRyTMMKATwY	NRyTMMKATwY_1_18	different companies online if i created my own company and i made my own class and did my own class and then i could sell that course to people online you know especially like i love doing like kid classes and having my own kids show you know hey welcome to you know put on a show but you can make your own platform you can make your i'm not technologically technologically advanced like i can't make my own you can you can hire like some teaching platform but i can make i can record a class and try i've thought about selling my classes on a website and trying to make money that way because then i have full control over i'm teaching things that i am passionate about and that i'm interested in	1	546.314	605.99	0
NRyTMMKATwY	NRyTMMKATwY_1_19	i can present stuff in a very entertaining educational way but it's my creativity it's my creation so i can make more money and have more control now i'm trying to figure out how to make that happen so i'm glad we're talking about this because it's reminding me to focus on how to make that transition into being my own boss	1	613.647	640.636	0
NRyTMMKATwY	NRyTMMKATwY_1_20	the companies i want to open up my own business like and like use my time correctly instead of use this time and making for example ten dollars per hour i will make like a hundred dollars per hour does that make sense	1	655.114	679.596	1
NRyTMMKATwY	NRyTMMKATwY_1_21	lifestyle i'm thinking if i if i could even double my pay if i could just double it i could i could work nine to three monday through thursday i could have three days off a week and i could actually spend more time enjoying the places that i live in and enjoying things that i love to do and i wouldn't be so stressed because i would be i would have more freedom in my life to do things that i really love and i love teaching anyway so how can i take i think for most people i shouldn't say most people most people in america most people i know in america they're unhappy with their career their job but they make good money so they just keep working a job that they hate because they make money	1	714.818	770.767	0
NRyTMMKATwY	NRyTMMKATwY_1_22	like to create what do you like to share with the world with friends family what do you like to do you can always find you have to take those passions and likes and creativity and find a way to make an income from any of those things because those are the things that make you happy right	1	802.418	821.876	0
NRyTMMKATwY	NRyTMMKATwY_1_23	i make money off my traveling my teaching and my love for theatrical arts and entertainment how can i make a living off i'm already doing those things	1	829.638	845.397	0
NRyTMMKATwY	NRyTMMKATwY_1_24	this stuff like you want to open up your your own business or your own website	1	851.449	859.808	1
NRyTMMKATwY	NRyTMMKATwY_1_25	make money doing something that i'm already doing it because i love it something i'm passionate about	1	865.837	873.947	0
NRyTMMKATwY	NRyTMMKATwY_1_26	humans we all have we're all creative all of us in so many different ways	1	902.63	909.432	0
NRyTMMKATwY	NRyTMMKATwY_1_27	share whatever gift we have with the world and if we can make money doing that then we win then then you can be happy with your life because you're doing something that makes you happy you know	1	915.302	927.83	0
NRyTMMKATwY	NRyTMMKATwY_1_28	think i just feel i always feel bad when i hear people say i hate my job i hate my job i don't like what i do what can i do i don't hate my job but i hate my hours and i hate my pay and i hate feeling like i can't do things i want to do because i can't afford them	1	930.365	958.22	0
NT8Xc7X3W54	NT8Xc7X3W54_1_0	hello ma'am how are you doing i'm doing good to see you good to see you how are you	1	0.702	6.268	1
NT8Xc7X3W54	NT8Xc7X3W54_1_1	fine thank you for asking	1	7.231	8.96	0
NT8Xc7X3W54	NT8Xc7X3W54_1_2	tell me about yourself arna	1	12.215	13.479	1
NT8Xc7X3W54	NT8Xc7X3W54_1_3	keen singer and a keen priest	1	32.481	33.905	0
NT8Xc7X3W54	NT8Xc7X3W54_1_4	do so many things you like to dance yes and do you like singing also yes in which school do you study arna	1	36.309	43.941	1
NT8Xc7X3W54	NT8Xc7X3W54_1_5	study in a public school	1	44.983	46.347	0
NT8Xc7X3W54	NT8Xc7X3W54_1_6	the name of the school	1	47.029	47.852	1
NT8Xc7X3W54	NT8Xc7X3W54_1_7	the school name is international public school	1	48.333	50.86	0
NT8Xc7X3W54	NT8Xc7X3W54_1_8	so where are you from	1	54.759	55.741	1
NT8Xc7X3W54	NT8Xc7X3W54_1_9	am from madhya pradesh bhopal	1	56.222	57.926	0
NT8Xc7X3W54	NT8Xc7X3W54_1_10	pradesh bhopal tell me about your family	1	59.358	61.744	1
NT8Xc7X3W54	NT8Xc7X3W54_1_11	three males and three three females in three females me my mother my grandmother in mails my grandfather my brother and my father	1	66.897	76.12	0
NT8Xc7X3W54	NT8Xc7X3W54_1_12	younger one is he younger to you	1	78.745	81.39	1
NT8Xc7X3W54	NT8Xc7X3W54_1_13	the youngest in the whole family	1	82.352	84.156	0
NT8Xc7X3W54	NT8Xc7X3W54_1_14	and the younger one your brother how old is he	1	88.556	91.163	1
NT8Xc7X3W54	NT8Xc7X3W54_1_15	and two months younger to me	1	93.89	95.313	0
NT8Xc7X3W54	NT8Xc7X3W54_1_16	so do you fight with each other	1	96.675	97.917	1
NT8Xc7X3W54	NT8Xc7X3W54_1_17	well sometimes but we love each other also	1	98.458	100.922	0
NT8Xc7X3W54	NT8Xc7X3W54_1_18	starts the fight or me sometimes most of the time he starts it yes what do you fight on	1	112.09	119.944	1
NT8Xc7X3W54	NT8Xc7X3W54_1_19	he tells me can i play play with me so i say no go away so he start to cry loudly does he keep the tv remote with him and doesn't give it to you no it's not like that he gives the tv remote to me but whenever i start to watch tv he says i want to watch mine favorite cartoon i want to watch my favorite cartoon i say no i just started to watch tv so he starts to cry and do the drama and hangama the whole house	1	125.799	154.918	0
NT8Xc7X3W54	NT8Xc7X3W54_1_20	then he complains to dad	1	156.425	157.908	1
NT8Xc7X3W54	NT8Xc7X3W54_1_21	scolding me i'm really annoyed with my younger brother but sometimes he does nice things so they believe him because he's the younger one	1	166.544	174.373	0
NT8Xc7X3W54	NT8Xc7X3W54_1_22	complains you get the scolding right	1	175.456	177.444	1
NT8Xc7X3W54	NT8Xc7X3W54_1_23	is really small so he needs some more care that's why	1	182.097	185.96	0
NT8Xc7X3W54	NT8Xc7X3W54_1_24	sleep on time or he keeps annoying you at night also	1	187.782	190.489	1
NT8Xc7X3W54	NT8Xc7X3W54_1_25	annoys me and doesn't let me sleep but most of the time he sleeps soundly and lets me sleep deeply	1	194.901	202.392	0
NT8Xc7X3W54	NT8Xc7X3W54_1_26	homework and all does he go to school	1	206.478	208.082	1
NT8Xc7X3W54	NT8Xc7X3W54_1_27	but arihan comes home before	1	210.649	212.454	0
NT8Xc7X3W54	NT8Xc7X3W54_1_28	poor me okay what time does he come back home	1	213.109	216.278	1
NT8Xc7X3W54	NT8Xc7X3W54_1_29	eleven and i come at three	1	218.3	220.062	0
NT8Xc7X3W54	NT8Xc7X3W54_1_30	he just goes for two three hours right	1	221.224	223.447	1
NT8Xc7X3W54	NT8Xc7X3W54_1_31	he is in yes he is in kindergarten he studies in kg one c and you are in class three	1	224.689	231.399	0
NT8Xc7X3W54	NT8Xc7X3W54_1_32	in fourth d how many friends do you have in class	1	238.925	241.567	1
NT8Xc7X3W54	NT8Xc7X3W54_1_33	four best friends two males and two females	1	244.372	247.56	0
NT8Xc7X3W54	NT8Xc7X3W54_1_34	of these four who is the bestest you know best friend for life like who is your bff	1	249.625	254.076	1
NT8Xc7X3W54	NT8Xc7X3W54_1_35	bfs well manaz and vihan and rashi	1	256.863	263.491	0
NT8Xc7X3W54	NT8Xc7X3W54_1_36	vihan and rashi are your bffs	1	264.333	265.876	1
NT8Xc7X3W54	NT8Xc7X3W54_1_37	these two vihan and rashi	1	269.463	271.784	1
NT8Xc7X3W54	NT8Xc7X3W54_1_38	manan i have three bffs and one bf	1	272.725	276.511	0
NT8Xc7X3W54	NT8Xc7X3W54_1_39	what do you like about them	1	278.675	279.676	1
NT8Xc7X3W54	NT8Xc7X3W54_1_40	really nice and friendly to me and i also made a team with them	1	283.851	288.863	0
NT8Xc7X3W54	NT8Xc7X3W54_1_41	tell me who do you love more mummy or papa	1	289.987	292.237	1
NT8Xc7X3W54	NT8Xc7X3W54_1_42	well i love both of my parents i love my father also but i am close to my mother because she spends time with me	1	292.884	300.39	0
NT8Xc7X3W54	NT8Xc7X3W54_1_43	do you take sites well sir	1	306.204	308.69	1
NT8Xc7X3W54	NT8Xc7X3W54_1_44	well no but sometimes i do fight well sometimes i peek	1	312.132	316.779	0
NT8Xc7X3W54	NT8Xc7X3W54_1_45	they fight you are generally on mom's side when they fight you are on mommy's side well	1	318.719	323.224	1
NT8Xc7X3W54	NT8Xc7X3W54_1_46	they're fighting because i feel kind of scared what if they punish me from anger	1	329.077	334.586	0
NT8Xc7X3W54	NT8Xc7X3W54_1_47	you go out with your friends	1	338.072	339.214	1
NT8Xc7X3W54	NT8Xc7X3W54_1_48	and two of them they are in my class but we're in different schools at different sections	1	352.398	357.569	0
NT8Xc7X3W54	NT8Xc7X3W54_1_49	also in fourth and pihu is in first	1	366.484	369.19	0
NT8Xc7X3W54	NT8Xc7X3W54_1_50	what game do you play	1	373.094	374.015	1
NT8Xc7X3W54	NT8Xc7X3W54_1_51	and seek or dimba dolls	1	375.738	378.281	0
NT8Xc7X3W54	NT8Xc7X3W54_1_52	for him and the other and	1	385.276	387.119	1
NT8Xc7X3W54	NT8Xc7X3W54_1_53	then when they find them they say dappi	1	388.763	391.648	0
NT8Xc7X3W54	NT8Xc7X3W54_1_54	is the name of that game	1	397.016	397.858	1
NT8Xc7X3W54	NT8Xc7X3W54_1_55	of a hiding and finding game	1	401.01	402.613	0
NT8Xc7X3W54	NT8Xc7X3W54_1_56	what do we do in this game	1	404.216	405.238	1
NT8Xc7X3W54	NT8Xc7X3W54_1_57	it and get the ball by walking not by running and the rest of the people will have to watch the he or she getting the bottle	1	413.362	421.373	0
NT8Xc7X3W54	NT8Xc7X3W54_1_58	to fill the bottle with what	1	424.249	425.312	1
NT8Xc7X3W54	NT8Xc7X3W54_1_59	can and we have to work to get the bottle and the rest of the people hide quickly and after he she gets the bottle he'll look back and find the person but on its place and if he found someone he'll first tap the bottle on the ground and say and that person will come out	1	433.519	455.151	0
NT8Xc7X3W54	NT8Xc7X3W54_1_60	nice you have a cold you're not well right do you have but no i don't have a fever just a cold do you help your mother with housework with household chores	1	458.323	471.532	1
NT8Xc7X3W54	NT8Xc7X3W54_1_61	yes i will well yes i room	1	472.634	475.341	0
NT8Xc7X3W54	NT8Xc7X3W54_1_62	with a broom every day or sometimes	1	480.57	483.275	1
NT8Xc7X3W54	NT8Xc7X3W54_1_63	morning a lady comes and cleans the house by mopping grooming and washing the dishes	1	489.06	497.137	0
NT8Xc7X3W54	NT8Xc7X3W54_1_64	he trouble everyone your mother also well yes my mother also but still my mother loves my brother and me tell me something interesting about your brother something he has said	1	506.671	517.555	1
NT8Xc7X3W54	NT8Xc7X3W54_1_65	one funny thing about my brother there you you laugh really hard tell me well he likes well because his favorite song is that's his favorite song yes and he sings it	1	522.049	538.299	0
NT8Xc7X3W54	NT8Xc7X3W54_1_66	he also has some friends	1	549.665	550.847	1
NT8Xc7X3W54	NT8Xc7X3W54_1_67	want a friend in the neighborhood and that's vague	1	555.877	558.402	0
NT8Xc7X3W54	NT8Xc7X3W54_1_68	vague is the only friend you were telling me that you don't get irritated with this song	1	559.945	563.372	1
NT8Xc7X3W54	NT8Xc7X3W54_1_69	no i don't get irritated because i find it really funny	1	563.813	566.883	0
NT8Xc7X3W54	NT8Xc7X3W54_1_70	your nani's place your maternal grandmother's place	1	569.711	573.699	1
NT8Xc7X3W54	NT8Xc7X3W54_1_71	lives in a village called puraini	1	575.362	577.567	0
NT8Xc7X3W54	NT8Xc7X3W54_1_72	yes because i have to go to school too i have to go to school every day how do you like the village maternal grandmother's place how is it	1	581.417	589.386	1
NT8Xc7X3W54	NT8Xc7X3W54_1_73	place is very nice i love to play there	1	591.385	594.61	0
NT8Xc7X3W54	NT8Xc7X3W54_1_74	different from your place no	1	596.313	597.455	1
NT8Xc7X3W54	NT8Xc7X3W54_1_75	his son he's very elder to me	1	609.024	611.427	0
NT8Xc7X3W54	NT8Xc7X3W54_1_76	i played uno with him	1	614.542	616.429	0
NT8Xc7X3W54	NT8Xc7X3W54_1_77	do you know that game	1	621.445	622.288	0
NT8Xc7X3W54	NT8Xc7X3W54_1_78	played it speaking with that accent you are speaking with the british accent yes i know yes i know you because i have watched lots of your videos do they teach you british accent in your school also well no okay okay	1	628.124	643.715	1
NT8Xc7X3W54	NT8Xc7X3W54_1_79	sometimes with my parents because most of the time when i talk to them in english they say translated to hindi	1	647.721	654.234	0
NT8Xc7X3W54	NT8Xc7X3W54_1_80	translate it to hindi and your little brother does he speak english	1	655.958	659.007	1
NT8Xc7X3W54	NT8Xc7X3W54_1_81	also so that's why he calls me sister	1	664.641	667.347	0
NT8Xc7X3W54	NT8Xc7X3W54_1_82	all you have your youtube channel also yes that's right	1	673.773	677.401	1
NT8Xc7X3W54	NT8Xc7X3W54_1_83	wait have you watched my videos	1	677.943	679.428	0
NT8Xc7X3W54	NT8Xc7X3W54_1_84	by that i thought there must be a channel i didn't see any videos but i know about it so how is your channel doing	1	681.515	688.642	1
